ax_00_ecdf_ecdf_x,ax_00_ecdf_ecdf_y,ax_00_ecdf_ecdf_n,ax_00_ecdf_ecdf_x_step,ax_00_ecdf_ecdf_y_step
,,,1.477894044741516,92.3
,,,1.4799441388900259,92.3
,,,1.4799441388900259,92.4
,,,1.496044311489183,92.4
,,,1.496044311489183,92.5
,,,1.502357052096028,92.5
,,,1.502357052096028,92.6
,,,1.5033983017671506,92.6
,,,1.5033983017671506,92.7
,,,1.5039929885826886,92.7
,,,1.5039929885826886,92.8
,,,1.5230298564080254,92.8
,,,1.5230298564080254,92.9
,,,1.5231240772696573,92.9
,,,1.5231240772696573,93.0
,,,1.5295503194606137,93.0
,,,1.5295503194606137,93.1
,,,1.5327389130025777,93.1
,,,1.5327389130025777,93.2
,,,1.5380365664659692,93.2
,,,1.5380365664659692,93.3
,,,1.5475052013300616,93.3
,,,1.5475052013300616,93.4
,,,1.5499344050175394,93.4
,,,1.5499344050175394,93.5
,,,1.5505004928140769,93.5
,,,1.5505004928140769,93.6
,,,1.551151975522523,93.6
,,,1.551151975522523,93.7
,,,1.5646436558140062,93.7
,,,1.5646436558140062,93.8
,,,1.5655240292343404,93.8
,,,1.5655240292343404,93.9
,,,1.5774532797634744,93.9
,,,1.5774532797634744,94.0
,,,1.5792128155073915,94.0
,,,1.5792128155073915,94.1
,,,1.5795721457307124,94.1
,,,1.5795721457307124,94.2
,,,1.586016816145352,94.2
,,,1.586016816145352,94.3
,,,1.593186626639397,94.3
,,,1.593186626639397,94.4
,,,1.6286155455712918,94.4
,,,1.6286155455712918,94.5
,,,1.6324113039316352,94.5
,,,1.6324113039316352,94.6
,,,1.6449677135012837,94.6
,,,1.6449677135012837,94.7
,,,1.6654744444625766,94.7
,,,1.6654744444625766,94.8
,,,1.669021525289393,94.8
,,,1.669021525289393,94.9
,,,1.6764373122752827,94.9
,,,1.6764373122752827,95.0
,,,1.6871416350725648,95.0
,,,1.6871416350725648,95.1
,,,1.6964563682900382,95.1
,,,1.6964563682900382,95.2
,,,1.7522704434236227,95.2
,,,1.7522704434236227,95.3
,,,1.7547941819843647,95.3
,,,1.7547941819843647,95.4
,,,1.7553408424432044,95.4
,,,1.7553408424432044,95.5
,,,1.7654542402810969,95.5
,,,1.7654542402810969,95.6
,,,1.77080063563551,95.6
,,,1.77080063563551,95.7
,,,1.7945578635177877,95.7
,,,1.7945578635177877,95.8
,,,1.7958776730955217,95.8
,,,1.7958776730955217,95.9
,,,1.7976865268495226,95.9
,,,1.7976865268495226,96.0
,,,1.8009404329108156,96.0
,,,1.8009404329108156,96.1
,,,1.8124485579969287,96.1
,,,1.8124485579969287,96.2
,,,1.8314587658543537,96.2
,,,1.8314587658543537,96.3
,,,1.8466369960476658,96.3
,,,1.8466369960476658,96.4
,,,1.8467073257360336,96.4
,,,1.8467073257360336,96.5
,,,1.8489560949453452,96.5
,,,1.8489560949453452,96.6
,,,1.8522781845089378,96.6
,,,1.8522781845089378,96.7
,,,1.8657745111447566,96.7
,,,1.8657745111447566,96.8
,,,1.8761708392158862,96.8
,,,1.8761708392158862,96.9
,,,1.876795812558066,96.9
,,,1.876795812558066,97.0
,,,1.8811570694405901,97.0
,,,1.8811570694405901,97.1
,,,1.8820244964750337,97.1
,,,1.8820244964750337,97.2
,,,1.8861859012105302,97.2
,,,1.8861859012105302,97.3
,,,1.8967929826539474,97.3
,,,1.8967929826539474,97.4
,,,1.9094166404701305,97.4
,,,1.9094166404701305,97.5
,,,1.9647251329163893,97.5
,,,1.9647251329163893,97.6
,,,2.0102045387663496,97.6
,,,2.0102045387663496,97.7
,,,2.060747924881987,97.7
,,,2.060747924881987,97.8
,,,2.075400798645439,97.8
,,,2.075400798645439,97.9
,,,2.0923872756854602,97.9
,,,2.0923872756854602,98.0
,,,2.1221561970126332,98.0
,,,2.1221561970126332,98.1
,,,2.1330333746562666,98.1
,,,2.1330333746562666,98.2
,,,2.1439440893253257,98.2
,,,2.1439440893253257,98.3
,,,2.1531824575115563,98.3
,,,2.1531824575115563,98.4
,,,2.16325472330546,98.4
,,,2.16325472330546,98.5
,,,2.1898029332176723,98.5
,,,2.1898029332176723,98.6
,,,2.1904556258099785,98.6
,,,2.1904556258099785,98.7
,,,2.270692857804396,98.7
,,,2.270692857804396,98.8
,,,2.2988981236192503,98.8
,,,2.2988981236192503,98.9
,,,2.3146585666735087,98.9
,,,2.3146585666735087,99.0
,,,2.4457519796168263,99.0
,,,2.4457519796168263,99.1
,,,2.4553001399108942,99.1
,,,2.4553001399108942,99.2
,,,2.463242112485286,99.2
,,,2.463242112485286,99.3
,,,2.5269324258736217,99.3
,,,2.5269324258736217,99.4
,,,2.5600845382687947,99.4
,,,2.5600845382687947,99.5
,,,2.5733598032498604,99.5
,,,2.5733598032498604,99.6
,,,2.632382064837391,99.6
,,,2.632382064837391,99.7
,,,2.720169166589619,99.7
,,,2.720169166589619,99.8
,,,3.0788808084552377,99.8
,,,3.0788808084552377,99.9
,,,3.852731490654721,99.9
,,,3.852731490654721,100.0
